Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Race,Year,RoundNumber
0 days 01:49:39.782000,HAM,44,0 days 00:01:36.074000,31.0,2.0,,,0 days 00:00:27.560000,0 days 00:00:32.111000,0 days 00:00:36.403000,0 days 01:48:31.268000,0 days 01:49:03.379000,0 days 01:49:39.782000,182.0,,320.0,314.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:48:03.708000,2025-11-23 04:54:30.559,1,10.0,False,,False,True,96.074,Las Vegas Grand Prix,2025,22
0 days 01:51:15.481000,HAM,44,0 days 00:01:35.699000,32.0,2.0,,,0 days 00:00:27.551000,0 days 00:00:31.958000,0 days 00:00:36.190000,0 days 01:50:07.333000,0 days 01:50:39.291000,0 days 01:51:15.481000,,,322.0,325.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:49:39.782000,2025-11-23 04:56:06.633,1,10.0,False,,False,True,95.699,Las Vegas Grand Prix,2025,22
0 days 01:52:50.621000,HAM,44,0 days 00:01:35.140000,33.0,2.0,,,0 days 00:00:27.099000,0 days 00:00:31.764000,0 days 00:00:36.277000,0 days 01:51:42.580000,0 days 01:52:14.344000,0 days 01:52:50.621000,184.0,,323.0,313.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:51:15.481000,2025-11-23 04:57:42.332,1,10.0,False,,False,True,95.14,Las Vegas Grand Prix,2025,22
0 days 01:54:26.314000,HAM,44,0 days 00:01:35.693000,34.0,2.0,,,0 days 00:00:27.347000,0 days 00:00:32.065000,0 days 00:00:36.281000,0 days 01:53:17.968000,0 days 01:53:50.033000,0 days 01:54:26.314000,,,319.0,322.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:52:50.621000,2025-11-23 04:59:17.472,1,10.0,False,,False,True,95.693,Las Vegas Grand Prix,2025,22
0 days 01:56:01.808000,HAM,44,0 days 00:01:35.494000,35.0,2.0,,,0 days 00:00:27.340000,0 days 00:00:31.866000,0 days 00:00:36.288000,0 days 01:54:53.654000,0 days 01:55:25.520000,0 days 01:56:01.808000,185.0,,322.0,324.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:54:26.314000,2025-11-23 05:00:53.165,1,10.0,False,,False,True,95.494,Las Vegas Grand Prix,2025,22
0 days 01:57:37.119000,HAM,44,0 days 00:01:35.311000,36.0,2.0,,,0 days 00:00:27.204000,0 days 00:00:31.788000,0 days 00:00:36.319000,0 days 01:56:29.012000,0 days 01:57:00.800000,0 days 01:57:37.119000,182.0,,318.0,317.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:56:01.808000,2025-11-23 05:02:28.659,1,10.0,False,,False,True,95.311,Las Vegas Grand Prix,2025,22
0 days 01:59:12.688000,HAM,44,0 days 00:01:35.569000,37.0,2.0,,,0 days 00:00:27.467000,0 days 00:00:31.881000,0 days 00:00:36.221000,0 days 01:58:04.586000,0 days 01:58:36.467000,0 days 01:59:12.688000,183.0,,320.0,324.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:57:37.119000,2025-11-23 05:04:03.970,1,10.0,False,,False,True,95.569,Las Vegas Grand Prix,2025,22
0 days 02:00:48.033000,HAM,44,0 days 00:01:35.345000,38.0,2.0,,,0 days 00:00:27.328000,0 days 00:00:31.804000,0 days 00:00:36.213000,0 days 01:59:40.016000,0 days 02:00:11.820000,0 days 02:00:48.033000,184.0,,321.0,324.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:59:12.688000,2025-11-23 05:05:39.539,1,10.0,False,,False,True,95.345,Las Vegas Grand Prix,2025,22
0 days 02:02:23.219000,HAM,44,0 days 00:01:35.186000,39.0,2.0,,,0 days 00:00:27.178000,0 days 00:00:31.698000,0 days 00:00:36.310000,0 days 02:01:15.211000,0 days 02:01:46.909000,0 days 02:02:23.219000,185.0,,322.0,320.0,False,MEDIUM,10.0,True,Ferrari,0 days 02:00:48.033000,2025-11-23 05:07:14.884,1,10.0,False,,False,True,95.186,Las Vegas Grand Prix,2025,22
0 days 02:03:58.397000,HAM,44,0 days 00:01:35.178000,40.0,2.0,,,0 days 00:00:27.163000,0 days 00:00:31.803000,0 days 00:00:36.212000,0 days 02:02:50.382000,0 days 02:03:22.185000,0 days 02:03:58.397000,181.0,,321.0,314.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:02:23.219000,2025-11-23 05:08:50.070,1,10.0,False,,False,True,95.178,Las Vegas Grand Prix,2025,22
0 days 02:05:33.524000,HAM,44,0 days 00:01:35.127000,41.0,2.0,,,0 days 00:00:27.231000,0 days 00:00:31.501000,0 days 00:00:36.395000,0 days 02:04:25.628000,0 days 02:04:57.129000,0 days 02:05:33.524000,185.0,,319.0,318.0,True,MEDIUM,12.0,True,Ferrari,0 days 02:03:58.397000,2025-11-23 05:10:25.248,1,10.0,False,,False,True,95.127,Las Vegas Grand Prix,2025,22
0 days 02:07:08.673000,HAM,44,0 days 00:01:35.149000,42.0,2.0,,,0 days 00:00:27.131000,0 days 00:00:31.523000,0 days 00:00:36.495000,0 days 02:06:00.655000,0 days 02:06:32.178000,0 days 02:07:08.673000,183.0,,320.0,321.0,False,MEDIUM,13.0,True,Ferrari,0 days 02:05:33.524000,2025-11-23 05:12:00.375,1,10.0,False,,False,True,95.149,Las Vegas Grand Prix,2025,22
0 days 02:08:44.110000,HAM,44,0 days 00:01:35.437000,43.0,2.0,,,0 days 00:00:27.150000,0 days 00:00:31.889000,0 days 00:00:36.398000,0 days 02:07:35.823000,0 days 02:08:07.712000,0 days 02:08:44.110000,185.0,,321.0,312.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:07:08.673000,2025-11-23 05:13:35.524,1,10.0,False,,False,True,95.437,Las Vegas Grand Prix,2025,22
0 days 02:10:19.861000,HAM,44,0 days 00:01:35.751000,44.0,2.0,,,0 days 00:00:27.450000,0 days 00:00:31.907000,0 days 00:00:36.394000,0 days 02:09:11.560000,0 days 02:09:43.467000,0 days 02:10:19.861000,183.0,,320.0,306.0,False,MEDIUM,15.0,True,Ferrari,0 days 02:08:44.110000,2025-11-23 05:15:10.961,1,10.0,False,,False,True,95.751,Las Vegas Grand Prix,2025,22
0 days 02:11:55.856000,HAM,44,0 days 00:01:35.995000,45.0,2.0,,,0 days 00:00:27.564000,0 days 00:00:32.139000,0 days 00:00:36.292000,0 days 02:10:47.425000,0 days 02:11:19.564000,0 days 02:11:55.856000,184.0,,321.0,322.0,False,MEDIUM,16.0,True,Ferrari,0 days 02:10:19.861000,2025-11-23 05:16:46.712,1,10.0,False,,False,True,95.995,Las Vegas Grand Prix,2025,22
0 days 02:13:30.629000,HAM,44,0 days 00:01:34.773000,46.0,2.0,,,0 days 00:00:27.114000,0 days 00:00:31.367000,0 days 00:00:36.292000,0 days 02:12:22.970000,0 days 02:12:54.337000,0 days 02:13:30.629000,186.0,,321.0,323.0,True,MEDIUM,17.0,True,Ferrari,0 days 02:11:55.856000,2025-11-23 05:18:22.707,1,10.0,False,,False,True,94.773,Las Vegas Grand Prix,2025,22
0 days 02:15:05.569000,HAM,44,0 days 00:01:34.940000,47.0,2.0,,,0 days 00:00:27.234000,0 days 00:00:31.515000,0 days 00:00:36.191000,0 days 02:13:57.863000,0 days 02:14:29.378000,0 days 02:15:05.569000,185.0,,321.0,316.0,False,MEDIUM,18.0,True,Ferrari,0 days 02:13:30.629000,2025-11-23 05:19:57.480,1,10.0,False,,False,True,94.94,Las Vegas Grand Prix,2025,22
0 days 02:16:40.454000,HAM,44,0 days 00:01:34.885000,48.0,2.0,,,0 days 00:00:27.028000,0 days 00:00:31.633000,0 days 00:00:36.224000,0 days 02:15:32.597000,0 days 02:16:04.230000,0 days 02:16:40.454000,186.0,,322.0,320.0,False,MEDIUM,19.0,True,Ferrari,0 days 02:15:05.569000,2025-11-23 05:21:32.420,1,10.0,False,,False,True,94.885,Las Vegas Grand Prix,2025,22
0 days 02:18:15.007000,HAM,44,0 days 00:01:34.553000,49.0,2.0,,,0 days 00:00:26.937000,0 days 00:00:31.447000,0 days 00:00:36.169000,0 days 02:17:07.391000,0 days 02:17:38.838000,0 days 02:18:15.007000,183.0,,323.0,329.0,True,MEDIUM,20.0,True,Ferrari,0 days 02:16:40.454000,2025-11-23 05:23:07.305,1,10.0,False,,False,True,94.553,Las Vegas Grand Prix,2025,22
0 days 02:19:49.707000,HAM,44,0 days 00:01:34.700000,50.0,2.0,,,0 days 00:00:26.972000,0 days 00:00:31.524000,0 days 00:00:36.204000,0 days 02:18:41.979000,0 days 02:19:13.503000,0 days 02:19:49.707000,185.0,,320.0,318.0,False,MEDIUM,21.0,True,Ferrari,0 days 02:18:15.007000,2025-11-23 05:24:41.858,1,10.0,False,,False,True,94.7,Las Vegas Grand Prix,2025,22
0 days 01:01:47.095000,HAM,44,0 days 00:01:29.410000,2.0,1.0,,,0 days 00:00:33.288000,0 days 00:00:30.109000,0 days 00:00:26.013000,0 days 01:00:50.949000,0 days 01:01:21.058000,0 days 01:01:47.071000,238.0,289.0,280.0,314.0,True,SOFT,2.0,True,Ferrari,0 days 01:00:17.685000,2025-11-30 16:05:03.360,1,14.0,False,,False,True,89.41,Qatar Grand Prix,2025,23
0 days 01:03:15.994000,HAM,44,0 days 00:01:28.899000,3.0,1.0,,,0 days 00:00:32.883000,0 days 00:00:30.194000,0 days 00:00:25.822000,0 days 01:02:19.954000,0 days 01:02:50.148000,0 days 01:03:15.970000,235.0,288.0,281.0,335.0,True,SOFT,3.0,True,Ferrari,0 days 01:01:47.095000,2025-11-30 16:06:32.770,1,14.0,False,,False,True,88.899,Qatar Grand Prix,2025,23
0 days 01:04:45.008000,HAM,44,0 days 00:01:29.014000,4.0,1.0,,,0 days 00:00:32.818000,0 days 00:00:30.293000,0 days 00:00:25.903000,0 days 01:03:48.788000,0 days 01:04:19.081000,0 days 01:04:44.984000,223.0,287.0,277.0,334.0,False,SOFT,4.0,True,Ferrari,0 days 01:03:15.994000,2025-11-30 16:08:01.669,1,14.0,False,,False,True,89.014,Qatar Grand Prix,2025,23
0 days 01:06:13.274000,HAM,44,0 days 00:01:28.266000,5.0,1.0,,,0 days 00:00:32.420000,0 days 00:00:30.110000,0 days 00:00:25.736000,0 days 01:05:17.404000,0 days 01:05:47.514000,0 days 01:06:13.250000,234.0,287.0,280.0,329.0,True,SOFT,5.0,True,Ferrari,0 days 01:04:45.008000,2025-11-30 16:09:30.683,1,14.0,False,,False,True,88.266,Qatar Grand Prix,2025,23
0 days 01:07:41.546000,HAM,44,0 days 00:01:28.272000,6.0,1.0,,,0 days 00:00:32.337000,0 days 00:00:30.237000,0 days 00:00:25.698000,0 days 01:06:45.587000,0 days 01:07:15.824000,0 days 01:07:41.522000,238.0,286.0,279.0,334.0,False,SOFT,6.0,True,Ferrari,0 days 01:06:13.274000,2025-11-30 16:10:58.949,1,14.0,False,,False,True,88.272,Qatar Grand Prix,2025,23
0 days 01:14:10.005000,HAM,44,0 days 00:02:21.430000,9.0,2.0,,,0 days 00:00:52.418000,0 days 00:00:44.203000,0 days 00:00:44.809000,0 days 01:12:40.969000,0 days 01:13:25.172000,0 days 01:14:09.981000,76.0,236.0,204.0,212.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:11:48.575000,2025-11-30 16:16:34.250,4,14.0,False,,False,False,141.43,Qatar Grand Prix,2025,23
0 days 01:16:19.909000,HAM,44,0 days 00:02:09.904000,10.0,2.0,,,0 days 00:00:47.531000,0 days 00:00:43.203000,0 days 00:00:39.170000,0 days 01:14:57.512000,0 days 01:15:40.715000,0 days 01:16:19.885000,110.0,154.0,285.0,253.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:14:10.005000,2025-11-30 16:18:55.680,41,14.0,False,,False,False,129.904,Qatar Grand Prix,2025,23
0 days 01:17:48.915000,HAM,44,0 days 00:01:29.006000,11.0,2.0,,,0 days 00:00:33.344000,0 days 00:00:29.867000,0 days 00:00:25.795000,0 days 01:16:53.229000,0 days 01:17:23.096000,0 days 01:17:48.891000,235.0,288.0,279.0,311.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:16:19.909000,2025-11-30 16:21:05.584,1,14.0,False,,False,True,89.006,Qatar Grand Prix,2025,23
0 days 01:19:17.066000,HAM,44,0 days 00:01:28.151000,12.0,2.0,,,0 days 00:00:32.723000,0 days 00:00:29.763000,0 days 00:00:25.665000,0 days 01:18:21.614000,0 days 01:18:51.377000,0 days 01:19:17.042000,237.0,288.0,282.0,310.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:17:48.915000,2025-11-30 16:22:34.590,1,14.0,False,,False,True,88.151,Qatar Grand Prix,2025,23
0 days 01:20:45.248000,HAM,44,0 days 00:01:28.182000,13.0,2.0,,,0 days 00:00:32.535000,0 days 00:00:29.917000,0 days 00:00:25.730000,0 days 01:19:49.577000,0 days 01:20:19.494000,0 days 01:20:45.224000,232.0,289.0,282.0,333.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:19:17.066000,2025-11-30 16:24:02.741,1,14.0,False,,False,True,88.182,Qatar Grand Prix,2025,23
0 days 01:22:12.988000,HAM,44,0 days 00:01:27.740000,14.0,2.0,,,0 days 00:00:32.249000,0 days 00:00:29.919000,0 days 00:00:25.572000,0 days 01:21:17.473000,0 days 01:21:47.392000,0 days 01:22:12.964000,236.0,289.0,281.0,334.0,True,MEDIUM,7.0,True,Ferrari,0 days 01:20:45.248000,2025-11-30 16:25:30.923,1,14.0,False,,False,True,87.74,Qatar Grand Prix,2025,23
0 days 01:23:40.810000,HAM,44,0 days 00:01:27.822000,15.0,2.0,,,0 days 00:00:32.255000,0 days 00:00:29.954000,0 days 00:00:25.613000,0 days 01:22:45.219000,0 days 01:23:15.173000,0 days 01:23:40.786000,235.0,289.0,281.0,,False,MEDIUM,8.0,True,Ferrari,0 days 01:22:12.988000,2025-11-30 16:26:58.663,1,14.0,False,,False,True,87.822,Qatar Grand Prix,2025,23
0 days 01:25:08.456000,HAM,44,0 days 00:01:27.646000,16.0,2.0,,,0 days 00:00:32.189000,0 days 00:00:30.023000,0 days 00:00:25.434000,0 days 01:24:12.975000,0 days 01:24:42.998000,0 days 01:25:08.432000,237.0,289.0,281.0,335.0,True,MEDIUM,9.0,True,Ferrari,0 days 01:23:40.810000,2025-11-30 16:28:26.485,1,14.0,False,,False,True,87.646,Qatar Grand Prix,2025,23
0 days 01:26:36.151000,HAM,44,0 days 00:01:27.695000,17.0,2.0,,,0 days 00:00:32.142000,0 days 00:00:30.129000,0 days 00:00:25.424000,0 days 01:25:40.574000,0 days 01:26:10.703000,0 days 01:26:36.127000,235.0,287.0,281.0,334.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:25:08.456000,2025-11-30 16:29:54.131,1,14.0,False,,False,True,87.695,Qatar Grand Prix,2025,23
0 days 01:28:03.915000,HAM,44,0 days 00:01:27.764000,18.0,2.0,,,0 days 00:00:32.065000,0 days 00:00:30.051000,0 days 00:00:25.648000,0 days 01:27:08.192000,0 days 01:27:38.243000,0 days 01:28:03.891000,238.0,288.0,280.0,335.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:26:36.151000,2025-11-30 16:31:21.826,1,14.0,False,,False,True,87.764,Qatar Grand Prix,2025,23
0 days 01:29:31.467000,HAM,44,0 days 00:01:27.552000,19.0,2.0,,,0 days 00:00:32.032000,0 days 00:00:30.048000,0 days 00:00:25.472000,0 days 01:28:35.923000,0 days 01:29:05.971000,0 days 01:29:31.443000,,287.0,281.0,333.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:28:03.915000,2025-11-30 16:32:49.590,1,14.0,False,,False,True,87.552,Qatar Grand Prix,2025,23
0 days 01:30:59.143000,HAM,44,0 days 00:01:27.676000,20.0,2.0,,,0 days 00:00:32.152000,0 days 00:00:30.032000,0 days 00:00:25.492000,0 days 01:30:03.595000,0 days 01:30:33.627000,0 days 01:30:59.119000,,288.0,281.0,,False,MEDIUM,13.0,True,Ferrari,0 days 01:29:31.467000,2025-11-30 16:34:17.142,1,14.0,False,,False,True,87.676,Qatar Grand Prix,2025,23
0 days 01:32:26.717000,HAM,44,0 days 00:01:27.574000,21.0,2.0,,,0 days 00:00:32.117000,0 days 00:00:30.068000,0 days 00:00:25.389000,0 days 01:31:31.236000,0 days 01:32:01.304000,0 days 01:32:26.693000,236.0,287.0,281.0,,False,MEDIUM,14.0,True,Ferrari,0 days 01:30:59.143000,2025-11-30 16:35:44.818,1,14.0,False,,False,True,87.574,Qatar Grand Prix,2025,23
0 days 01:33:54.530000,HAM,44,0 days 00:01:27.813000,22.0,2.0,,,0 days 00:00:32.266000,0 days 00:00:30.182000,0 days 00:00:25.365000,0 days 01:32:58.959000,0 days 01:33:29.141000,0 days 01:33:54.506000,,288.0,281.0,331.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:32:26.717000,2025-11-30 16:37:12.392,1,14.0,False,,False,True,87.813,Qatar Grand Prix,2025,23
0 days 01:35:22.263000,HAM,44,0 days 00:01:27.733000,23.0,2.0,,,0 days 00:00:32.245000,0 days 00:00:30.216000,0 days 00:00:25.272000,0 days 01:34:26.751000,0 days 01:34:56.967000,0 days 01:35:22.239000,241.0,287.0,279.0,330.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:33:54.530000,2025-11-30 16:38:40.205,1,14.0,False,,False,True,87.733,Qatar Grand Prix,2025,23
0 days 01:36:49.971000,HAM,44,0 days 00:01:27.708000,24.0,2.0,,,0 days 00:00:32.429000,0 days 00:00:29.999000,0 days 00:00:25.280000,0 days 01:35:54.668000,0 days 01:36:24.667000,0 days 01:36:49.947000,237.0,288.0,279.0,315.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:35:22.263000,2025-11-30 16:40:07.938,1,14.0,False,,False,True,87.708,Qatar Grand Prix,2025,23
0 days 01:38:17.606000,HAM,44,0 days 00:01:27.635000,25.0,2.0,,,0 days 00:00:32.242000,0 days 00:00:29.896000,0 days 00:00:25.497000,0 days 01:37:22.189000,0 days 01:37:52.085000,0 days 01:38:17.582000,,287.0,278.0,312.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:36:49.971000,2025-11-30 16:41:35.646,1,14.0,False,,False,True,87.635,Qatar Grand Prix,2025,23
0 days 01:39:44.981000,HAM,44,0 days 00:01:27.375000,26.0,2.0,,,0 days 00:00:32.278000,0 days 00:00:29.815000,0 days 00:00:25.282000,0 days 01:38:49.860000,0 days 01:39:19.675000,0 days 01:39:44.957000,238.0,287.0,280.0,,True,MEDIUM,19.0,True,Ferrari,0 days 01:38:17.606000,2025-11-30 16:43:03.281,1,14.0,False,,False,True,87.375,Qatar Grand Prix,2025,23
0 days 01:41:12.141000,HAM,44,0 days 00:01:27.160000,27.0,2.0,,,0 days 00:00:32.082000,0 days 00:00:29.866000,0 days 00:00:25.212000,0 days 01:40:17.039000,0 days 01:40:46.905000,0 days 01:41:12.117000,241.0,288.0,280.0,313.0,True,MEDIUM,20.0,True,Ferrari,0 days 01:39:44.981000,2025-11-30 16:44:30.656,1,14.0,False,,False,True,87.16,Qatar Grand Prix,2025,23
0 days 01:42:39.590000,HAM,44,0 days 00:01:27.449000,28.0,2.0,,,0 days 00:00:32.339000,0 days 00:00:29.952000,0 days 00:00:25.158000,0 days 01:41:44.456000,0 days 01:42:14.408000,0 days 01:42:39.566000,238.0,287.0,280.0,312.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:41:12.141000,2025-11-30 16:45:57.816,1,14.0,False,,False,True,87.449,Qatar Grand Prix,2025,23
0 days 01:44:06.872000,HAM,44,0 days 00:01:27.282000,29.0,2.0,,,0 days 00:00:32.318000,0 days 00:00:29.789000,0 days 00:00:25.175000,0 days 01:43:11.884000,0 days 01:43:41.673000,0 days 01:44:06.848000,237.0,288.0,280.0,,False,MEDIUM,22.0,True,Ferrari,0 days 01:42:39.590000,2025-11-30 16:47:25.265,1,14.0,False,,False,True,87.282,Qatar Grand Prix,2025,23
0 days 01:45:34.061000,HAM,44,0 days 00:01:27.189000,30.0,2.0,,,0 days 00:00:32.152000,0 days 00:00:29.876000,0 days 00:00:25.161000,0 days 01:44:39,0 days 01:45:08.876000,0 days 01:45:34.037000,239.0,289.0,280.0,313.0,False,MEDIUM,23.0,True,Ferrari,0 days 01:44:06.872000,2025-11-30 16:48:52.547,1,14.0,False,,False,True,87.189,Qatar Grand Prix,2025,23
0 days 01:47:01.159000,HAM,44,0 days 00:01:27.098000,31.0,2.0,,,0 days 00:00:32.085000,0 days 00:00:29.883000,0 days 00:00:25.130000,0 days 01:46:06.122000,0 days 01:46:36.005000,0 days 01:47:01.135000,,288.0,281.0,327.0,True,MEDIUM,24.0,True,Ferrari,0 days 01:45:34.061000,2025-11-30 16:50:19.736,1,14.0,False,,False,True,87.098,Qatar Grand Prix,2025,23
0 days 01:51:45.882000,HAM,44,0 days 00:01:25.368000,34.0,3.0,,,0 days 00:00:31.472000,0 days 00:00:29.068000,0 days 00:00:24.828000,0 days 01:50:51.962000,0 days 01:51:21.030000,0 days 01:51:45.858000,244.0,289.0,282.0,327.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:50:20.514000,2025-11-30 16:55:06.189,1,15.0,False,,False,True,85.368,Qatar Grand Prix,2025,23
0 days 01:53:11.709000,HAM,44,0 days 00:01:25.827000,35.0,3.0,,,0 days 00:00:31.539000,0 days 00:00:29.407000,0 days 00:00:24.881000,0 days 01:52:17.397000,0 days 01:52:46.804000,0 days 01:53:11.685000,243.0,289.0,282.0,329.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:51:45.882000,2025-11-30 16:56:31.557,1,14.0,False,,False,True,85.827,Qatar Grand Prix,2025,23
0 days 01:54:37.912000,HAM,44,0 days 00:01:26.203000,36.0,3.0,,,0 days 00:00:31.868000,0 days 00:00:29.402000,0 days 00:00:24.933000,0 days 01:53:43.553000,0 days 01:54:12.955000,0 days 01:54:37.888000,238.0,289.0,282.0,313.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:53:11.709000,2025-11-30 16:57:57.384,1,14.0,False,,False,True,86.203,Qatar Grand Prix,2025,23
0 days 01:56:03.985000,HAM,44,0 days 00:01:26.073000,37.0,3.0,,,0 days 00:00:31.668000,0 days 00:00:29.511000,0 days 00:00:24.894000,0 days 01:55:09.556000,0 days 01:55:39.067000,0 days 01:56:03.961000,241.0,288.0,281.0,314.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:54:37.912000,2025-11-30 16:59:23.587,1,14.0,False,,False,True,86.073,Qatar Grand Prix,2025,23
0 days 01:57:30.090000,HAM,44,0 days 00:01:26.105000,38.0,3.0,,,0 days 00:00:31.868000,0 days 00:00:29.405000,0 days 00:00:24.832000,0 days 01:56:35.829000,0 days 01:57:05.234000,0 days 01:57:30.066000,242.0,288.0,281.0,316.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:56:03.985000,2025-11-30 17:00:49.660,1,14.0,False,,False,True,86.105,Qatar Grand Prix,2025,23
0 days 01:58:55.946000,HAM,44,0 days 00:01:25.856000,39.0,3.0,,,0 days 00:00:31.894000,0 days 00:00:29.246000,0 days 00:00:24.716000,0 days 01:58:01.960000,0 days 01:58:31.206000,0 days 01:58:55.922000,243.0,289.0,281.0,314.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:57:30.090000,2025-11-30 17:02:15.765,1,14.0,False,,False,True,85.856,Qatar Grand Prix,2025,23
0 days 02:00:21.783000,HAM,44,0 days 00:01:25.837000,40.0,3.0,,,0 days 00:00:31.838000,0 days 00:00:29.286000,0 days 00:00:24.713000,0 days 01:59:27.760000,0 days 01:59:57.046000,0 days 02:00:21.759000,242.0,289.0,282.0,313.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:58:55.946000,2025-11-30 17:03:41.621,1,14.0,False,,False,True,85.837,Qatar Grand Prix,2025,23
0 days 02:01:47.598000,HAM,44,0 days 00:01:25.815000,41.0,3.0,,,0 days 00:00:31.783000,0 days 00:00:29.236000,0 days 00:00:24.796000,0 days 02:00:53.542000,0 days 02:01:22.778000,0 days 02:01:47.574000,243.0,290.0,282.0,,False,MEDIUM,9.0,True,Ferrari,0 days 02:00:21.783000,2025-11-30 17:05:07.458,1,14.0,False,,False,True,85.815,Qatar Grand Prix,2025,23
0 days 02:03:13.150000,HAM,44,0 days 00:01:25.552000,42.0,3.0,,,0 days 00:00:31.701000,0 days 00:00:29.269000,0 days 00:00:24.582000,0 days 02:02:19.275000,0 days 02:02:48.544000,0 days 02:03:13.126000,245.0,289.0,282.0,,False,MEDIUM,10.0,True,Ferrari,0 days 02:01:47.598000,2025-11-30 17:06:33.273,1,14.0,False,,False,True,85.552,Qatar Grand Prix,2025,23
0 days 02:04:39.136000,HAM,44,0 days 00:01:25.986000,43.0,3.0,,,0 days 00:00:31.754000,0 days 00:00:29.498000,0 days 00:00:24.734000,0 days 02:03:44.880000,0 days 02:04:14.378000,0 days 02:04:39.112000,243.0,289.0,282.0,312.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:03:13.150000,2025-11-30 17:07:58.825,1,14.0,False,,False,True,85.986,Qatar Grand Prix,2025,23
0 days 02:06:04.981000,HAM,44,0 days 00:01:25.845000,44.0,3.0,,,0 days 00:00:31.875000,0 days 00:00:29.333000,0 days 00:00:24.637000,0 days 02:05:10.987000,0 days 02:05:40.320000,0 days 02:06:04.957000,,289.0,282.0,,False,MEDIUM,12.0,True,Ferrari,0 days 02:04:39.136000,2025-11-30 17:09:24.811,1,14.0,False,,False,True,85.845,Qatar Grand Prix,2025,23
0 days 02:07:30.501000,HAM,44,0 days 00:01:25.520000,45.0,3.0,,,0 days 00:00:31.611000,0 days 00:00:29.336000,0 days 00:00:24.573000,0 days 02:06:36.568000,0 days 02:07:05.904000,0 days 02:07:30.477000,246.0,289.0,282.0,,False,MEDIUM,13.0,True,Ferrari,0 days 02:06:04.981000,2025-11-30 17:10:50.656,1,14.0,False,,False,True,85.52,Qatar Grand Prix,2025,23
0 days 02:08:56.178000,HAM,44,0 days 00:01:25.677000,46.0,3.0,,,0 days 00:00:31.829000,0 days 00:00:29.257000,0 days 00:00:24.591000,0 days 02:08:02.306000,0 days 02:08:31.563000,0 days 02:08:56.154000,244.0,289.0,282.0,311.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:07:30.501000,2025-11-30 17:12:16.176,1,14.0,False,,False,True,85.677,Qatar Grand Prix,2025,23
0 days 02:10:22.175000,HAM,44,0 days 00:01:25.997000,47.0,3.0,,,0 days 00:00:31.845000,0 days 00:00:29.436000,0 days 00:00:24.716000,0 days 02:09:27.999000,0 days 02:09:57.435000,0 days 02:10:22.151000,241.0,289.0,280.0,312.0,False,MEDIUM,15.0,True,Ferrari,0 days 02:08:56.178000,2025-11-30 17:13:41.853,1,14.0,False,,False,True,85.997,Qatar Grand Prix,2025,23
0 days 02:11:47.784000,HAM,44,0 days 00:01:25.609000,48.0,3.0,,,0 days 00:00:31.749000,0 days 00:00:29.299000,0 days 00:00:24.561000,0 days 02:10:53.900000,0 days 02:11:23.199000,0 days 02:11:47.760000,245.0,289.0,281.0,311.0,False,MEDIUM,16.0,True,Ferrari,0 days 02:10:22.175000,2025-11-30 17:15:07.850,1,14.0,False,,False,True,85.609,Qatar Grand Prix,2025,23
